Response ID,Status,Department,Director,Manager,Supervisor,Staff,Question,Response
6938,Complete,Economic Development,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
6939,Complete,Prosecuting Attorney's Office,0,1,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
6940,Complete,Facilities Management,0,0,1,0,5. The mission or purpose of our organization makes me feel my job is important,3
6941,Complete,Economic Development,0,0,0,1,5. The mission or purpose of our organization makes me feel my job is important,4
6942,Complete,Sheriff's Department,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6943,Complete,Prosecuting Attorney's Office,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6944,Complete,Superior Court,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6945,Complete,Superior Court,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6946,Complete,Prosecuting Attorney's Office,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
6947,Complete,Superior Court,0,1,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6948,Complete,Superior Court,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6949,Complete,Superior Court,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6950,Complete,Superior Court,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
6951,Complete,Sheriff's Department,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,2
6952,Complete,Superior Court,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,1
6953,Complete,Superior Court,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6954,Complete,Superior Court,0,1,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
6955,Complete,Juvenile Court,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
6956,Complete,Sheriff's Department,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6957,Complete,Superior Court,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6958,Complete,Prosecuting Attorney's Office,0,0,1,0,5. The mission or purpose of our organization makes me feel my job is important,3
6959,Complete,Superior Court,0,0,1,0,5. The mission or purpose of our organization makes me feel my job is important,4
6960,Complete,Human Services,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
6961,Complete,Sheriff's Department,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
6962,Complete,Superior Court,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6963,Complete,Facilities Management,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6964,Complete,Facilities Management,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6965,Complete,Human Services,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6966,Complete,Prosecuting Attorney's Office,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,1
6967,Complete,District Court,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6968,Complete,Planning and Public Works,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,2
6969,Complete,Planning and Public Works,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6970,Complete,Planning and Public Works,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6971,Complete,Clerk of Superior Court,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
6972,Complete,Planning and Public Works,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6973,Complete,Family Justice Center,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
6974,Complete,Assessor-Treasurer's Office,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
6975,Complete,Clerk of Superior Court,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
6976,Complete,Juvenile Court,0,1,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
6977,Complete,Human Services,0,1,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6978,Complete,Planning and Public Works,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
6979,Complete,Communications Office,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
6980,Complete,Planning and Public Works,0,0,0,1,5. The mission or purpose of our organization makes me feel my job is important,4
6981,Complete,District Court,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,2
6982,Complete,Council's Office,0,0,1,0,5. The mission or purpose of our organization makes me feel my job is important,4
6983,Complete,Clerk of Superior Court,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6984,Complete,Parks and Recreation,0,0,1,0,5. The mission or purpose of our organization makes me feel my job is important,3
6985,Complete,Finance and Performance Management,0,0,1,0,5. The mission or purpose of our organization makes me feel my job is important,3
6986,Complete,Communications Office,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
6987,Complete,Finance and Performance Management,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6988,Complete,District Court,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,2
6989,Complete,Communications Office,0,1,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6990,Complete,Sheriff's Department,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6991,Complete,Communications Office,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
6992,Complete,Finance and Performance Management,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6993,Complete,Assessor-Treasurer's Office,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
6994,Complete,Prosecuting Attorney's Office,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6995,Complete,Planning and Public Works,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
6996,Complete,Assessor-Treasurer's Office,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6997,Complete,Council's Office,0,1,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
6998,Complete,Finance and Performance Management,0,0,1,0,5. The mission or purpose of our organization makes me feel my job is important,2
6999,Complete,Assessor-Treasurer's Office,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
7000,Complete,Facilities Management,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
7001,Complete,Sheriff's Department,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
7002,Complete,Human Services,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
7003,Complete,Sheriff's Department,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,2
7004,Complete,Human Services,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3
7005,Complete,Assessor-Treasurer's Office,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
7006,Complete,Sheriff's Department,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,1
7007,Complete,Planning and Public Works,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
7008,Complete,Assessor-Treasurer's Office,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
7009,Complete,Assigned Council,0,1,0,0,5. The mission or purpose of our organization makes me feel my job is important,4
